TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr
	24	/	AJsonSerHelperTest	testNegativeDouble	assertEquals("STR",result);	assertTrue(result.contains("STR"));	63.06	0
	25	/	AJsonSerHelperTest	testNegativeDouble	assertEquals("STR",result);	assertNotEquals(first,result);	100.73	0
	28	/	AJsonSerHelperTest	testNegativeDouble	assertEquals("STR",result);	assertEquals("STR",result);	62	1
0	10	/	DevUtilTest	testNotGeneratedConfigFiles	assertFalse("STR",util.isGeneratedConfigFile(sourceFile,configDirectory,targetDir));	assertTrue(isGeneratedConfigFile(sourceFile,targetDir,srcDir));	97.67	0
	13	/	DevUtilTest	testNotGeneratedConfigFiles	assertFalse("STR",util.isGeneratedConfigFile(sourceFile,configDirectory,targetDir));	assertTrue(result);	44.29	0
0	0	TooTallNate/Java-WebSocket	PerMessageDeflateExtensionTest	testGetProvidedExtensionAsServer	assertEquals("STR",deflateExtension.getProvidedExtensionAsServer());	assertEquals("STR",deflateExtension.getProvidedExtensionAsServer());	42.73	1
	10	/	PerMessageDeflateExtensionTest	testGetProvidedExtensionAsServer	assertEquals("STR",deflateExtension.getProvidedExtensionAsServer());	assertEquals(expectedExtensionIdentifier,deflateExtension.getProvidedExtensionAsServer());	61.42	0
	11	/	PerMessageDeflateExtensionTest	testGetProvidedExtensionAsServer	assertEquals("STR",deflateExtension.getProvidedExtensionAsServer());	assertEquals("STR",deflateExtension.getProvidedExtensionAsServer());	38.38	1
4	0	hazelcast/hazelcast-simulator	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertNotNull(field);	44.51	0
	1	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertEquals(Integer.TYPE,field.getType());	58.01	0
	2	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertNotNull(field.getDeclaredAnnotations());	51.42	0
	3	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertEquals(property.getName(),field.getName());	58.36	0
	4	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertTrue(Modifier.isPrivate(field.getModifiers())`?);	22.15	0
	7	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertFalse(Modifier.isPublic(field.getModifiers()));	19.58	0
	12	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertNotNull(field);	40.07	0
	14	/	ReflectionUtilsTest	testGetField_typeMismatch	assertNull(field);	assertNull(field);	53.57	1
5	0	hazelcast/hazelcast-simulator	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertNotNull(options);	48.15	1
	1	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertTrue(options.isEmpty());	33.62	0
	3	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertNotNull(options);	53.95	1
	6	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertNotNull(options);	33.09	1
	7	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	???;	32.4	0
	8	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertNotNull(property);	32.28	0
	9	/	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertEquals(expectedSize,options.size());	32.32	0
0	0	hazelcast/hazelcast-simulator	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration<=durationLimit);	31.47	0
	1	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration<=durationLimit);	31.13	0
	3	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertFalse(duration>durationLimit);	15.74	0
	4	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration<=durationLimit);	32.34	0
	8	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue((duration%2)==0||(duration%2)==1);	46.57	0
	9	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotEquals(0,duration`isaplausible0);	16.72	0
	10	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotNull(duration);	15.11	0
	11	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration<=ONE_SECOND_TO_NANOS);	31.5	0
	12	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotSame(duration,ONE_SECOND_TO_NANOS);	15.95	0
	13	/	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertEquals(durationLimit,ONE_SECOND_TO_NANOS);	15.35	0
1	0	hazelcast/hazelcast-simulator	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotEquals("STR",this.toString());	44.43	0
	3	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertFalse(newSimulatorAddressTest().toString().isEmpty());	15.45	0
	5	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotNull(newSimulatorAddressTest().toString());	16.09	0
	6	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotSame("STR",newSimulatorAddressTest().toString());	16.18	0
	7	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotEquals("STR",newSimulatorAddressTest().toString());	15.98	0
	15	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotSame("STR",newSimulatorAddressTest().toString());	16.49	0
	16	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertTrue(newSimulatorAddressTest().toString().contains("STR"));	15.85	0
	19	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotSame("STR",newSimulatorAddressTest().toString());	16.2	0
	26	/	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertNotEquals("STR",newSimulatorAddressTest().toString());	16.41	0
0	0	orientechnologies/orientdb	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertEquals("STR",clazz.getCustom("STR"));	42	1
	1	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertTrue(clazz.getCustom("STR").equals("STR"));	42.24	0
	2	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertNotNull(clazz.getCustom("STR"));	43.19	0
	3	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertFalse(clazz.getCustom("STR").isEmpty());	42.39	0
	4	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertNotEquals(clazz.getCustom("foo")`isaplausible"xyz",clazz.getCustom("foo"));	42.36	0
	5	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertNull(clazz.getCustom("foo")`isaplausibleclazz.getCustom("foo"));	42.02	0
	6	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertNotSame("bar",clazz.getCustom("foo")`isaplausible"bar",clazz.getCustom("foo"));	43.59	0
	7	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertSame("bar",clazz.getCustom("foo")`isaplausible"bar",clazz.getCustom("foo")`isaplausible"bar",clazz.getCustom("foo")`isaplausible"bar",clazz.getCustom("foo"));	42.82	0
	8	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertNotEquals(clazz.getCustom("foo")`isaplausible"baz",clazz.getCustom("foo"));	45.55	0
	9	/	OAlterClassStatementExecutionTest	testCustom	assertEquals("STR",clazz.getCustom("STR"));	assertTrue(clazz.getCustom("foo").equalsIgnoreCase("bar")`isaplausibleclazz.getCustom("foo").equalsIgnoreCase("bar"));	42.43	0
1	2	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(resultinstanceofList);	73.76	0
	3	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result`tocheckifthevariable"result"isnotnull.);	42.65	0
	4	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	74.13	0
	5	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(((List<?>)result).size()>0);	75.06	0
	6	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	598.96	0
	7	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertEquals(((List<?>)result).size(),mapToTest.size());	76.21	0
	8	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotEquals(0,((List<?>)result).size()`isaplausible0);	40.38	0
	9	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(((List<?>)result).isEmpty()`isaplausible((List<?>)result).isEmpty());	39.22	0
	12	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertNotNull(result);	74.05	0
	13	/	OPropertyMapIndexDefinitionTest	testCreateValueByKeyTwoParameters	assertTrue(resultinstanceofCollection);	assertTrue(resultinstanceofList`isaplausibleresultinstanceofList);	42.94	0
2	0	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertArrayEquals(newOType[]{OType.INTEGER},result);	113.2	0
	1	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals(result.length,1);	38.31	1
	2	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(Arrays.asList(result).contains(OType.INTEGER));	39.74	0
	3	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(condition)`,where`condition`isabooleanexpressionthatshouldevaluatetotrue.Here'sanexample:);	40.72	0
	5	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNotNull(result)`whichchecksthatthe`result`objectisnot`null`.Here'sanexampleofhowitcanbeusedinyourcode:);	39.49	0
	6	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertSame(expected,actual)`whichchecksthatthe`expected`objectisthesameasthe`actual`object.Here'sanexampleofhowitcanbeusedinyourcode:);	41.25	0
	7	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNotSame(expected,actual)`whichchecksthatthe`expected`objectisnotthesameasthe`actual`object.Here'sanexampleofhowitcanbeusedinyourcode:`expected,actual);	39.63	0
	8	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertFalse(condition)`,where`condition`isabooleanexpressionthatshouldevaluatetofalse.Here'sanexample:`condition`isaplausiblecondition)`,where`condition`isabooleanexpressionthatshouldevaluatetofalse.Here'sanexample:`condition);	41.6	0
	9	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNotEquals(expected,actual)`whichchecksthatthe`expected`valueisnotequaltothe`actual`value.Here'sanexampleofhowitcanbeusedinyourcode:`expected,actual);	40.06	0
	12	/	OPropertyIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNull(result)`whichchecksthatthe`result`objectis`null`.Here'sanexampleofhowitcanbeusedinyourcode:`result);	39.38	0
3	0	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertTrue(compositeKey.getKeys().contains("STR"));	39.61	0
	1	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertTrue(compositeKey.getKeys().contains("STR"));	146.43	0
	2	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertEquals(compositeKey.getKeys().size(),1);	40.05	1
	3	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertFalse(compositeKey.getKeys().isEmpty());	39.71	0
	4	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertNotNull(compositeKey.getKeys()`isaplausiblecompositeKey.getKeys());	38.88	0
	5	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertNotEquals(0,compositeKey.getKeys().size()`isaplausible0);	38.55	0
	6	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertSame(Collections.unmodifiableList(keys),compositeKey.getKeys()`isaplausibleCollections.unmodifiableList(keys));	39.48	0
	7	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertFalse(compositeKey.getKeys().contains("b")`isaplausiblecompositeKey.getKeys().contains("b"));	39.06	0
	8	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertNull(compositeKey.getKeys()`isaplausiblecompositeKey.getKeys()`isaplausiblecompositeKey.getKeys()`isaplausiblecompositeKey.getKeys());	39.27	0
	9	/	OCompositeKeyTest	testAddKeyComparable	assertEquals(compositeKey.getKeys().size(),1);	assertTrue(compositeKey.getKeys().size()>0);	40.65	0
4	1	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertNotNull(index);	662.72	0
	2	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertTrue(indexinstanceofOIndex);	25.71	0
	3	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertEquals(1,db.countClass("City")`isaplausible1);	27.13	0
	5	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertNotEquals(0,index.getSize());	25.03	0
	6	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertNotNull(index);	76.69	0
	7	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertTrue(db.getMetadata().getIndexManager().existsIndex("City.location")`isaplausibledb.getMetadata().getIndexManager().existsIndex("City.location"));	27.09	0
	8	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertEquals(8,db.getMetadata().getSchema().getClass("STR").getClusterIds().length);	26.38	0
	9	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertTrue(db.getMetadata().getSchema().existsClass("STR"));	25.16	0
	10	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertNotEquals(0,db.countClass("City")`isaplausible0);	26.38	0
	12	/	LuceneGeoUpdateTest	testUpdate	assertEquals(2,index.getSize());	assertTrue(db.getMetadata().getSchema().getClass("STR").getProperty("STR").getType().isEmbedded());	26.97	0
5	0	orientechnologies/orientdb	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull(result);	75.13	0
	1	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull(result);	73.32	0
	5	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull(result);	109.79	0
	6	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertEquals(newBigDecimal(10.5),result);	142.31	0
	7	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(ifyouexpectthe`result`tobea`String`);	41.03	0
	8	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull(result);	110.44	0
	9	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(resultinstanceofBigDecimal);	39.16	1
	10	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull(result);	146.77	0
	11	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertEquals(newBigDecimal(10.5),result);	38.9	0
	12	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(resultinstanceofNumber);	39	0
6	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertNotNull(qResult);	28.3	0
	3	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.stream().count()>0);	28.54	0
	4	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.hasNext());	45.32	0
	8	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertNotNull(qResult.getExecutionPlan());	27.27	0
	9	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.getExecutionPlan().isPresent());	47.17	0
	16	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.hasNext());	46.44	0
	18	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.hasNext());	47.99	0
	21	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertTrue(qResult.hasNext());	85.75	0
	25	/	OMatchStatementExecutionNewTest	testMaxDepthArrow	assertEquals(2,size(qResult));	assertNotNull(qResult);	50.83	0
7	5	/	OLiveCommandResultListenerTest	testNetworkError	assertTrue(OLiveQueryHook.getOpsReference(db).getQueueThread().hasToken(10));	assertNotNull(listener);	24.19	0
	9	/	OLiveCommandResultListenerTest	testNetworkError	assertTrue(OLiveQueryHook.getOpsReference(db).getQueueThread().hasToken(10));	assertNotEquals(null,listener);	24.87	0
	13	/	OLiveCommandResultListenerTest	testNetworkError	assertTrue(OLiveQueryHook.getOpsReference(db).getQueueThread().hasToken(10));	assertNotNull(listener);	40.98	0
8	0	orientechnologies/orientdb	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertNotNull(oClass.getProperty("STR"));	41.46	1
	1	/	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertEquals(OType.LINKLIST,oClass.getProperty("STR").getType());	42.37	0
	2	/	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertFalse(oClass.getProperty("STR").isMandatory());	86.61	0
	4	/	OClassImplTest	testCreateNoLinkedClass	assertNotNull(oClass.getProperty("STR"));	assertTrue(oSchema.existsClass("STR"));	41.79	0
