TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Time	Correct
16	0	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertTrue(index.getSize() == 3);	35.74	0
	4	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertNotNull(index.get("same"));	36.95	0
	9	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertTrue(index.contains("same"));	35.7	0
	11	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertFalse(index.contains("Name2"));	38.22	0
	15	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertEquals(4, index.getSize());	72.28	0
	16	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	assertRids("STR");	assertNull(db.newInstance("Person").field("name", "same").save());	40.81	0
17	0	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertEquals("2008-04-30", doc.field("BirthDay"));	19.14	0
	1	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertTrue(doc.containsField("BirthDay"));	18.76	0
	2	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertNotNull(doc.field("BirthDay"));	18.36	0
	3	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertFalse(doc.<Object>field("BirthDay").toString().isEmpty());	18.68	0
	4	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertNotEquals(null, doc.<Object>field("BirthDay"));	18.35	0
	5	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertSame(ODocument.class, doc.getClass());	18.17	0
	6	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertArrayEquals(new String[]{"BirthDay"}, doc.fieldNames());	18.45	0
	7	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertEquals(1, res.size());	18.05	0
	8	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertTrue(res.get(0).getClass().equals(ODocument.class));	19.18	0
	9	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertEquals("2008-04-30", doc.field("BirthDay").toString());	18.72	0
18	3	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertNotNull(doc.getIdentity());	22.85	0
	7	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertTrue(doc.getIdentity() instanceof ORecordId);	20.71	0
	9	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertFalse(doc.getIdentity().isNew());	20.66	0
	12	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertSame(doc, db.load(doc.getIdentity()));	20.05	0
	14	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertEquals("Test", doc.getProperty("name"));	71.84	0
	17	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertFalse(doc.getIdentity().isNew());	20.88	0
	20	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertEquals("abc", doc.getProperty("bar"));	19.57	0
	22	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertNotNull(doc.getIdentity());	31.07	0
	24	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertTrue(db.countClass("STR") == 1);	20.24	0
	26	orientechnologies/orientdb	LuceneTransactionCompositeQueryTest	testRollback	assertThat(vertices).hasSize(1);	assertTrue(db.getMetadata().getSchema().existsClass("STR"));	22.97	0
19	0	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertEquals("", filterResult);	18.23	0
	1	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertNotNull(filterResult);	16.6	0
	2	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertNotEquals("expected_value", filterResult);	14.41	0
	3	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertTrue(filterResult.contains("expected_text"));	14.38	0
	4	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertFalse(filterResult.isEmpty());	14.07	0
	5	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertNotSame(null, filterResult);	14.26	0
	9	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertEquals("expected_value", filterResult);	14.82	0
	10	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertNotEquals(null, filterResult);	14.71	0
	11	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertTrue(filterResult.length() > 0);	14.4	0
	12	DigitalPebble/storm-crawler	RegexFilterTest	testImagesFilter	Assert.assertEquals(null,filterResult);	assertFalse(filterResult.startsWith("prefix_"));	14.41	0
20	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertEquals(2, db.query(new OSQLSynchQuery<>(query.toString())).size());	39.7	0
	1	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertTrue(db.query(new OSQLSynchQuery<>(query.toString())).size() > 0);	36.79	0
	2	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertNotNull(db.query(new OSQLSynchQuery<>(query.toString())));	34.52	0
	3	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertNull(db.query(new OSQLSynchQuery<>(query.toString())).size());	42.09	0
	4	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertThrows(errorMsg ,Exception.class, () -> { <FOCAL> });	36.68	0
	5	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertNotEquals(expectedValue, actualValue);	22.76	0
	6	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertArrayEquals(expectedArray, actualArray);	21.3	0
	7	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertFalse(condition);	20.99	0
	8	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertTrue(condition);	18.73	0
	9	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	Assert.assertTrue(result.hasNext());	assertTrue(handler.getResultB().next() // evaluate q both Simple case Meta & Vers );	115.66	0
21	0	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertEquals("10.78", output.get(0).field("firstNumber").toString());	18.61	0
	1	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertTrue(firstNumber instanceof Float);	367.41	0
	2	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertTrue(output.get(0).containsField("firstNumber"));	28.28	0
	3	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertEquals(10.78, (float) output.get(0).field("firstNumber"));	33.8	0
	4	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertNotNull() statement would be:);	30.7	0
	5	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertEquals("10,78", output.get(0).field("firstNumber toString(), "\"'\""));	25.4	0
	6	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertFalse(output.isEmpty());	28.62	0
	7	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertEquals(1, output.size());	24.53	0
	8	orientechnologies/orientdb	OETLCSVExtractorTest	testFloatWithinQuotesAndCommaAsDecimalSeparator	assertFalse(res.isEmpty());	assertEquals(10.78, (double) output.get(0).<ObjectPlaceHolder>);	55.58	0
22	0	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertEquals(Collections.emptyList(), compositeKey.getKeys());	89.12	0
	1	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertEquals(compositeKey.getKeys());	91.15	0
	2	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertTrue(compositeKey.getKeys() instanceof List);	81.52	0
	3	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertNotEquals(null, compositeKey.getKeys());	98.68	0
	4	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertNotNull(compositeKey.getKeys());	87.74	0
	5	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertThat(compositeKey.getKeys(), is(notNullValue()));	95.74	0
	6	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertFalse(compositeKey.getKeys().isEmpty());	56.89	0
	7	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertEquals(new JSONArray(expectedJson),new JSONArray(actualJson));	81.89	0
	8	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertEquals(expectedJson, actualJson);	83.26	0
	9	orientechnologies/orientdb	OCompositeKeyTest	testAddKeyComposite	assertEquals(compositeKey.getKeys().size(),3);	assertNotEquals()` method.);	148.17	0
23	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertNotNull(result);	56.64	0
	1	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertTesting(MyNestedClass.class.getDeclaredMethod("hasNext").getReturnType().equals(ResultSet.class), "Invalid return type of hasNext method. The expected return type is ResultSet.");	91	0
	2	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertTrue(result.hasNext());	55.05	0
	3	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertEquals("SELECT a FROM OFunction SELECT(assition(`default`.unnest(/* select expresion */ $param) TEMP ), $params["98ff806ea5d02db961829cd591ebfdadc98637618959945854760b09e22fadm3665118551], $params["temp_sql_abb52"], [ select count(rel0_28.id) selectedProps fro` (unknown: (#IndexQuotes for TF version 0 bigger than text quotes during FOR!!")));	100.28	0
	4	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertFalse(result.hasNext());	53.47	0
	5	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertNotEquals(0, result);	84.06	0
	6	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertArrayEquals(expected.toArray(), actual.toArray());	75.74	0
	7	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertTrue(result.hasNext());	112.22	1
	8	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertTrue(result.hasNext());	84.83	0
	9	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet2	Assert.assertTrue(result.hasNext());	assertTrue(result.hasNext());	54.57	0
24	0	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertEquals(msgToEncrypt, new String(sk.decrypt("AES/CBC/PKCS5Padding", magic)));	81.99	0
	1	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertEquals(msgToEncrypt, decryptedMessage);	106.08	0
	2	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertTrue(new String(sk.decrypt("AES/CBC/PKCS5Padding", magic)).contains(msgToEncrypt));	67.79	0
	3	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertNotNull(helper.decryptAsString(magic));	55.05	0
	4	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertEquals(msgToEncrypt, cipher.decryptAsString(magic));	99.88	0
	5	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertFalse(new String(sk.decrypt("AES/CBC/PKCS5Padding", magic)).isEmpty());	64.82	0
	6	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertNotEquals(msgToEncrypt,impl.decryptAsString(magic.d))	82.76	0
	7	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertTrue(!StringUtils.isEmpty(magic));	105.35	0
	8	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertTrue(new String(sk.decrypt("AES/CBC/PKCS5Padding", magic)).startsWith(msgToEncrypt));	67.68	0
	9	orientechnologies/orientdb	OSymmetricKeyTest	shouldTestSpecificAESKey	assertThat(msgToEncrypt).isEqualTo(decryptedMsg);	assertNotEquals(msgToEncrypt, cipher.decryptAsString(magic));	73.6	0
25	0	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNotNull(bucket.getValue());	52.79	0
	1	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNull(bucket.getValue());	51.87	0
	2	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertEquals(expected, bucket.getValue());	62.41	0
	3	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertTrue(bucket.getValue() == null || bucket.getValue() instanceof OSBTreeValue);	69.97	0
	4	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertFalse(bucket.getValue() instanceof OSBTreeValue);	103.15	0
	5	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNotNull(bucket.getValue());	87.26	0
	6	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNull(bucket.getValue());	56.05	0
	7	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNotNull(bucket.getValue());	80.79	0
	8	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertFalse(bucket.getValue() == null || bucket.getValue() instanceof OSBTreeValue);	64.33	0
	9	orientechnologies/orientdb	ONullBucketTest	testAddRemoveAddValue	Assert.assertNull(treeValue);	assertNotEquals(expected, bucket.getValue());	51.56	0
26	0	adlnet/jxapi	ActivityTest	testGetId	assertNotNull(actual);	assertEquals(expected, actual);	15.71	0
	1	adlnet/jxapi	ActivityTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	20.79	0
	2	adlnet/jxapi	ActivityTest	testGetId	assertNotNull(actual);	assertTrue(expected.equals(actual));	17.54	0
